Response ID,PID,MID,RespondentSID,Survey Number,SurveyName,SupplierName,IsLive,EntryDate,LastDate,FulcrumStatus,ClientStatus,ResponseStatus,AGE(1),GENDER(9),HISPANIC(3),ETHNICITY(8),ZIP(2),REGION(6),Ethnicity - Detailed(7),STATE(4)
606B79EF-0CEC-6A15-DE63-E496931F81B5,"_6572_5ba5ea1c51db057785a704dbcbeb0c96",RE3X2LAH,e43596cf-4856-4107-8daa-65c8cd08f267,10307266,"MIP - Boston","Revenue Universe",True,4/5/2021 3:58:53 PM,4/5/2021 3:59:13 PM,23,-1,Demographic Termination,36,,,,14048,,,
606B8FF6-EB96-3133-7426-89A35BF4BA59,"100687033",1364904758,103b6070-7b85-432b-aa19-341c2cdefad5,10307266,"MIP - Boston","Prodege",True,4/5/2021 5:31:38 PM,4/5/2021 5:47:29 PM,3,10,Complete,33,2,,1,02368,,,22
606B7E31-03BC-B112-DCFD-DAB3DDF6A6BD,"g3gpnat88oxmm1sv",K_xza0bhderp,392c61a5-9fb4-403c-a099-1ed1bdc60a68,10307266,"MIP - Boston","MySoapBox - API 1",True,4/5/2021 4:15:40 PM,4/5/2021 4:17:10 PM,23,-1,Demographic Termination,35,,,,99517,,,
606B813B-4C46-0BBC-DE83-01F993E5A174,"daae0bec-ccf2-476f-b20f-80dc4b72aade",9a2373de-06f5-4f8c-aa3b-99df7f36947b,4c172e4d-89c9-4a1c-ae33-db37534cabc0,10307266,"MIP - Boston","Dalia_Research",True,4/5/2021 4:29:31 PM,4/5/2021 4:29:41 PM,32,-1,Security,42,1,,1,01821,,,22
606B8108-47AB-1873-5A9A-556127E0FC61,"sEtryq-i1da53g",,e135d9c0-88ae-4a76-ab26-6d8891ed11b0,10307266,"MIP - Boston","Survey Pronto",True,4/5/2021 4:27:48 PM,4/5/2021 4:28:59 PM,23,-1,Demographic Termination,37,,,,90015,,,
606B8157-CE20-A3CC-89C7-2D1CD4F21198,"10fb8902df9249e28d5bc8cbdef6ee74",15ffb4063f2248279b4754b30908ea84,20dc2589-a632-4201-8ba5-c8ceab447794,10307266,"MIP - Boston","GRL - API - All",True,4/5/2021 4:30:29 PM,4/5/2021 4:36:39 PM,3,10,Complete,22,2,,4,02038,,,22
606B819E-55FF-5C92-94FD-FBB2FDA7ABC6,"_6572_7a1aa7451ec1d4df9f7d91ae5b779495",RE3X2OFC,1118b945-21a8-496c-a143-466a5693827c,10307266,"MIP - Boston","Revenue Universe",True,4/5/2021 4:31:25 PM,4/5/2021 4:31:53 PM,40,-1,OverQuota,21,2,,1,97844,,,38
606B81EC-FA80-4D61-D200-3CB4B5AF62C1,"11395460",a217c7723d9ccf651f6fb35ab04c9775632f96d36cc8ab9e23f5d8737b792d636f3ef71436cfb9725fd8116b1621e37e,c2a49add-70a7-4916-bbaf-273da3ec534d,10307266,"MIP - Boston","iAngelic",True,4/5/2021 4:32:43 PM,4/5/2021 4:36:08 PM,23,-1,Demographic Termination,36,,,,30303,,,
606B857F-4003-DE3C-C502-1F19A2E3D95C,"20304405",922dde9e965811eb9591069f9c9f4b3a,04f2a93c-1de2-4aad-a2ac-d5433602a75c,10307266,"MIP - Boston","DISQO",True,4/5/2021 4:47:58 PM,4/5/2021 5:01:41 PM,3,10,Complete,30,2,,2,02301,,,22
606B870B-372D-5D63-7E15-60BA05E3A81A,"_UID_12096639",RE3X2QL3,d47985a8-c314-47a9-aff8-32be3b0529dc,10307266,"MIP - Boston","Revenue Universe",True,4/5/2021 4:53:28 PM,4/5/2021 4:53:59 PM,23,-1,Demographic Termination,64,,,,08247,,,
606B87DB-BD81-6A0F-BA77-C8E50DD09AC1,"82251763",368051355,a9915633-5b19-44b3-bf9b-37d929c4a3d5,10307266,"MIP - Boston","TheoremReach",True,4/5/2021 4:57:01 PM,4/5/2021 5:02:00 PM,3,10,Complete,26,2,,5,02478,,,22
606B8EDE-23A9-AEE0-4DC8-AECBC8003675,"97439253",1364904540,486731ac-ffde-49cd-aeb1-f2a2c4df46ec,10307266,"MIP - Boston","Prodege",True,4/5/2021 5:26:48 PM,4/5/2021 5:27:07 PM,3,1,In Screener / Drop,45,2,,1,01940,,,22
606B92EE-5B04-09FA-23D0-501571C1ED7C,"_6572_e68cb872c10acfd0c2be2adb768e964b",RE3X2ULX,ddb2cbf8-19a8-43fc-8be9-4235253ffb2a,10307266,"MIP - Boston","Revenue Universe",True,4/5/2021 5:45:03 PM,4/5/2021 5:45:09 PM,3,1,In Screener / Drop,28,1,,15,01841,,,22
606B8ACA-C01B-D9F1-F1E5-1F1186DB1782,"_6572_6d9a41b0e492a7353a6688f4baeb28fe",RE3X2RYR,6377c10b-9840-4b64-8c55-c8efd27e9852,10307266,"MIP - Boston","Revenue Universe",True,4/5/2021 5:10:19 PM,4/5/2021 5:11:16 PM,23,-1,Demographic Termination,33,,,,64752,,,
606B8B92-9682-D75F-3C9B-00D79E0FE251,"g22wlzqs1ysb0bzk",K_oxndwumo5l,fa3cdbc4-16ff-4011-a4ca-c63273e97046,10307266,"MIP - Boston","MySoapBox - API 1",True,4/5/2021 5:12:45 PM,4/5/2021 5:13:20 PM,23,-1,Demographic Termination,40,,,,30046,,,
606D8353-E565-FE70-9C15-F8B1CEAB3FEF,"100868532",1366649018,b67f955c-44ed-4883-8d06-97068d568ded,10307266,"MIP - Boston","Prodege",True,4/7/2021 5:03:29 AM,4/7/2021 5:14:20 AM,3,10,Complete,25,1,,1,02118,,,22
606B8EF7-5992-975A-557A-39189A07F749,"c5cfeaac-28b5-40f9-ac8b-df31dedad669",IOJM5MOG55-45165c,ec329b2d-2617-460e-a5d3-a485a658ca8d,10307266,"MIP - Boston","Publishers Clearing House",True,4/5/2021 5:28:37 PM,4/5/2021 5:28:40 PM,3,1,In Screener / Drop,65,1,,1,01952,,,22
606B8F9A-6D5B-DA8A-86B6-B0919B2BCCD1,"aJfiGA577FZYrsYrjRpD4coi",,c5fa99ac-1a08-4659-ac24-21d81993f2c5,10307266,"MIP - Boston","Qmee",True,4/5/2021 5:30:05 PM,4/5/2021 5:39:16 PM,3,10,Complete,19,1,,1,01982,,,22
606CFFEF-BFD1-3A98-7306-5F452B5C5197,"20306387",f18c9718973911ebbd650610786c2c86,095c1040-b793-458b-99b1-80e03aa45610,10307266,"MIP - Boston","DISQO",True,4/6/2021 7:41:27 PM,4/6/2021 7:49:55 PM,3,10,Complete,26,1,,4,02120,,,22
606B9156-286E-E59B-40C7-A186FCACE926,"_6572_60a900e605af4cde51ef9ac39bba8ff9",RE3X2U4Y,d4165a18-4c03-4924-8dea-7e725752a9d2,10307266,"MIP - Boston","Revenue Universe",True,4/5/2021 5:38:30 PM,4/5/2021 5:38:51 PM,23,-1,Demographic Termination,24,,,,11220,,,
606BF848-8424-F677-D672-8BD8823731E7,"705cb385e42dce2dc8dd06bd51b02f06551f4c955d27daad9fdfdc8364ae18e1",MV8yLjUwXzQwX18xMF8w,a604cce0-5b5b-43fb-82a7-694f32d67c82,10307266,"MIP - Boston","inBrain.ai - API",True,4/6/2021 12:57:58 AM,4/6/2021 12:58:05 AM,3,1,In Screener / Drop,20,2,,2,02453,,,22
606B9758-A00F-FF9A-5AF6-6A36C6310B05,"fb900ab33654c25b9f4c1cce0cb3a683",5c796d77a06a1cd2750c84c47199feef,2105f222-c37e-4b8f-8047-6c8303e0acc3,10307266,"MIP - Boston","Tap Research",True,4/5/2021 6:03:53 PM,4/5/2021 6:04:40 PM,3,1,In Screener / Drop,40,1,,2,01854,,,22
606BA6A6-E55E-D24F-ECAD-E8432482DD8E,"a937bb1448ebf0abb4ae581e076b91b0788e382e632d74894bc7a80fda0d0d2e",MV8yLjUwXzQwX185XzA,6fdc5ada-049f-4a5e-b6e3-a9a074b2996e,10307266,"MIP - Boston","inBrain.ai - API",True,4/5/2021 7:08:24 PM,4/5/2021 7:08:30 PM,40,-1,OverQuota,21,2,,2,,,,22
606CECAE-E240-055E-ACDF-186ACC437266,"g2tap95briv0d3pa",K_ccswbprkok,b0b7d713-6229-45f3-9653-2fbb8f67a4a9,10307266,"MIP - Boston","MySoapBox - API 1",True,4/6/2021 6:19:29 PM,4/6/2021 6:38:54 PM,3,10,Complete,25,1,,1,02118,,,22
606BDB0F-1B61-1AC6-069D-5D78DDD32489,"bc407d07c08b4b752795b00fd235705b9a146dbc3df3a0b9bd9b506752893673",MTIwXzIuNTBfNDAwX185XzA,c1ab50e2-5f23-4cb8-9bc2-154958abe883,10307266,"MIP - Boston","inBrain.ai - API",True,4/5/2021 10:53:16 PM,4/5/2021 10:53:37 PM,32,-1,Security,42,2,,2,02132,,,22
606BA4AE-27D5-6009-6CCF-2B8BD1998EB5,"8f4dc11f-13f7-4827-b867-0e5c1f177d48",session::tapjoy::2c31dfeb-c8ff-48e7-8cc1-f7304ec7fbbc,8447dd77-74c1-4149-b0b4-106529518ae9,10307266,"MIP - Boston","TapJoy - API",True,4/5/2021 7:00:02 PM,4/5/2021 7:00:26 PM,3,1,In Screener / Drop,21,2,,2,01801,,,22
606BA575-845C-C160-038D-C760C5C406BD,"5b4fe2500b320b801b1b70b3",TcNLMpiggzLW3R27NE1wqQG,4882c956-7fde-4e72-8100-0c6f40711984,10307266,"MIP - Boston","Innovate",True,4/5/2021 7:04:36 PM,4/5/2021 7:04:57 PM,23,-1,Demographic Termination,42,,,,32818,,,
606BA678-2568-39A9-3673-8F6DDA1D471D,"85e28047-bfb8-431a-bfdb-8b50d652cf93",a2ec5934-a3ad-4182-acc5-866abb7cfc83,8be0f431-53e6-4e50-ad14-2fdf8ca680e5,10307266,"MIP - Boston","Attapoll",True,4/5/2021 7:07:39 PM,4/5/2021 7:08:14 PM,3,1,In Screener / Drop,24,1,,15,02149,,,22
606C30E5-AF65-293D-E264-AC9C426396CB,"14396389",33219369m6015fa4bb2f009abb6b9b761449,f2fb166e-ed1d-4f8b-83ce-e9e32198719a,10307266,"MIP - Boston","Branded Research",True,4/6/2021 4:58:16 AM,4/6/2021 4:58:23 AM,32,-1,Security,45,1,,1,02324,,,22
606BA778-4379-BEFB-33FD-7D0FADF82DDA,"_6572_5460f005949f23830581f7afca42daf1",RE3X31A7,6d8ea1ab-7bc3-4161-b15b-e212937ea5ce,10307266,"MIP - Boston","Revenue Universe",True,4/5/2021 7:12:42 PM,4/5/2021 7:13:08 PM,40,-1,OverQuota,21,2,,2,92593,,,5
606BA781-4143-84D2-4C29-B69DD42A25DD,"8992270",b4626f32c5060e3d7fe605f2809822804fcd9a759fcfb21e20cabba4ce5e9040,0168bdd8-8338-4827-b812-94d8378ceedf,10307266,"MIP - Boston","iAngelic",True,4/5/2021 7:12:53 PM,4/5/2021 7:13:25 PM,23,-1,Demographic Termination,63,,,,48746,,,
606BA807-E4A0-49AD-A088-1CF882A3E114,"_6572_4fe3f99708f934c56cfad659cba0fc03",RE3X31DV,d8808b1f-cf09-44fb-8dfe-6ea79cc99249,10307266,"MIP - Boston","Revenue Universe",True,4/5/2021 7:14:09 PM,4/5/2021 7:17:15 PM,23,-1,Demographic Termination,38,,,,19125,,,
606BA805-B254-5D10-5970-D6FF5EAD5BAB,"102d855b167642a7464f2220a52ed6",TwRsj1pWzqMc7ojedGaFkSf,9af8edfc-2e6a-4f70-a8e6-d6aa131375f4,10307266,"MIP - Boston","Innovate",True,4/5/2021 7:14:09 PM,4/5/2021 7:15:06 PM,23,-1,Demographic Termination,30,,,,44308,,,
606BA809-3131-D5DF-1680-7A6B9284CD95,"1025f5aaf6cacdc948392a4e427b6b",TmumUorsZL8z8Nmnbt7d51x,ab26b7f9-11da-4b8e-bdf5-9fd23e30161f,10307266,"MIP - Boston","Innovate",True,4/5/2021 7:15:36 PM,4/5/2021 7:17:37 PM,23,-1,Demographic Termination,45,,,,94404,,,
606BA8CD-0BE8-8E10-316A-6E4D858A2ED0,"_6572_42dcc54fad9d6104057f48887bf973c8",RE3X31NQ,1940c087-e40a-4618-84b5-4082c1393dee,10307266,"MIP - Boston","Revenue Universe",True,4/5/2021 7:17:28 PM,4/5/2021 7:17:54 PM,23,-1,Demographic Termination,51,,,,89074,,,
606BA88E-BF8E-F610-63C8-0F7986ED4BAB,"_UID_40021897",RE3X31O7,da77c64c-973a-4a16-a59b-163f83045279,10307266,"MIP - Boston","Revenue Universe",True,4/5/2021 7:17:33 PM,4/5/2021 7:17:53 PM,23,-1,Demographic Termination,25,,,,07013,,,
606BA8F8-68F3-7BBF-B5D9-6154AD8BB7E4,"_6572_54cac1a6d30f44e33fe26c6beb303ace",RE3X31R3,dac6fac7-11b5-4c77-a2aa-7bc0b26803c7,10307266,"MIP - Boston","Revenue Universe",True,4/5/2021 7:19:06 PM,4/5/2021 7:19:27 PM,40,-1,OverQuota,22,2,,2,33060,,,10
606BA941-DE26-CE60-5D03-CA1E7C03B598,"102fc9ddc1217185f1ad288b7dc899",TuMQkiHvhUvyNvjTDN9dfxo,96fc3900-9a8d-4d3f-9501-66b1fe985603,10307266,"MIP - Boston","Innovate",True,4/5/2021 7:19:33 PM,4/5/2021 7:20:50 PM,23,-1,Demographic Termination,30,,,,44301,,,
606BA924-A73F-0102-040C-9F3FE4C1B7E0,"g0x4y5dmlhgja331",K_qsc5a2y0ts,f27b7195-13b7-4e37-8792-e8c2bb82517b,10307266,"MIP - Boston","MySoapBox - API 1",True,4/5/2021 7:20:18 PM,4/5/2021 7:31:55 PM,3,10,Complete,73,2,,1,02465,,,22
606BA9C3-7913-8BD7-FD50-62FAD12DCE4E,"_6572_f61333248128eb94da2a9604455d9359",RE3X321G,7baf0486-bdb0-4c7e-9c8b-38b55ffdedf4,10307266,"MIP - Boston","Revenue Universe",True,4/5/2021 7:22:41 PM,4/5/2021 7:23:43 PM,23,-1,Demographic Termination,30,,,,46107,,,
606BA9D3-48D5-9EE7-D1AB-8B6F45574675,"1023fd89ca6584bcf23a5050226c9a",T54jhNUcmB2zcLxSsRGMwdw,cf7953b6-6738-489a-8e93-21e96131b4a8,10307266,"MIP - Boston","Innovate",True,4/5/2021 7:22:45 PM,4/5/2021 7:25:07 PM,23,-1,Demographic Termination,63,,,,94404,,,
606BAA52-3341-4BBC-4EF0-1E7964BFA630,"g2ou8eb1r8v4yygk",K_fv6x2mi86f,e06eb88d-2d0b-4a16-92cb-80473812f42c,10307266,"MIP - Boston","MySoapBox - API 1",True,4/5/2021 7:23:57 PM,4/5/2021 7:26:47 PM,23,-1,Demographic Termination,31,,,,28025,,,
606BAA1E-F398-65EB-8D16-D9D063AF6DC3,"_6572_f853e72e0ca75ca926d2b6a657e01785",RE3X3261,99242a9e-ce05-424d-84a0-99e4bff1611b,10307266,"MIP - Boston","Revenue Universe",True,4/5/2021 7:24:13 PM,4/5/2021 7:24:41 PM,23,-1,Demographic Termination,36,,,,31407,,,
606BAA52-8D35-BC59-0DF2-023D9C2CBA1F,"_6572_24e420a2e2ed0604631e765ecdc7f129",RE3X329A,961bc396-c607-4f93-a5a4-2da473d190b0,10307266,"MIP - Boston","Revenue Universe",True,4/5/2021 7:25:05 PM,4/5/2021 7:25:45 PM,40,-1,OverQuota,21,2,,1,45209,,,36
606BAADA-5931-D214-84D0-0CEBD325BC8B,"_6572_d32dcb96fc3b3b81c5652aa38d1f9a79",RE3X32H6,6abafe8e-0c74-47cd-95ab-8afd97b5972e,10307266,"MIP - Boston","Revenue Universe",True,4/5/2021 7:27:21 PM,4/5/2021 7:27:49 PM,40,-1,OverQuota,35,1,,1,61021,,,14
606BAB1E-EA9D-9139-0D21-368E52FF7545,"102edc80c876eae877e3f6300f348b",TcBNQZeao2D2smjzwWMzhgR,8df5c0cd-89ba-42b8-8672-141797d2b1c7,10307266,"MIP - Boston","Innovate",True,4/5/2021 7:27:21 PM,4/5/2021 7:27:56 PM,23,-1,Demographic Termination,30,,,,44308,,,
606BAE59-E9A3-7582-EF4C-5C93627EE4CD,"g3gaxporhhjf7dsc",K_awkfr22ns3,6bfdfbc7-534d-4599-9e4c-184784155c00,10307266,"MIP - Boston","MySoapBox - API 1",True,4/5/2021 7:42:15 PM,4/5/2021 7:45:07 PM,40,-1,OverQuota,35,1,,1,33157,,,10
606BB0A5-FABC-E561-B328-0F17927FBE9D,"20306276",219ae9a0967211eb87ea069f9c9f4b3a,4f926fcf-da46-4395-92d8-8bcfe27c6ce8,10307266,"MIP - Boston","DISQO",True,4/5/2021 7:51:04 PM,4/5/2021 8:02:06 PM,3,10,Complete,27,1,,1,01952,,,22
606BB1BC-6AEA-9625-BF68-89676C793AFA,"20297722",e27179aa967211eb9c3806dcbf15090f,d541fcee-f853-43b3-bea2-b0ce19870d2a,10307266,"MIP - Boston","DISQO",True,4/5/2021 7:56:29 PM,4/5/2021 8:07:48 PM,3,10,Complete,59,1,,1,01834,,,22
606BB474-2850-5107-0CA8-780D94CFC0C6,"10293b0f4a0eb931df404a682a60e9",ToXrmZ5PWcbu4kjcu6qpaVg,50afa4b7-5199-4eb9-bdf9-b56dd4ca951f,10307266,"MIP - Boston","Innovate",True,4/5/2021 8:07:10 PM,4/5/2021 8:07:31 PM,23,-1,Demographic Termination,34,,,,44302,,,
606BB579-C48F-3083-7091-F765D30E772D,"1025cb7417365ae183c3606727749b",TkUCN4LefpadUm1YBA52Ewx,9eced84b-990b-46d3-9a4a-9d7407f487b6,10307266,"MIP - Boston","Innovate",True,4/5/2021 8:12:40 PM,4/5/2021 8:13:11 PM,23,-1,Demographic Termination,32,,,,44302,,,
606BB5E3-2F46-ECE4-784E-E5545A42E37D,"10269d5431b3a10e3c3e5050caaaa2",Tc4gRXE7qaMpFuKeFbJHd6p,e09f67c5-2679-4ca8-bdd4-a3bfe357d6b6,10307266,"MIP - Boston","Innovate",True,4/5/2021 8:13:27 PM,4/5/2021 8:13:55 PM,23,-1,Demographic Termination,46,,,,12404,,,
606BB605-FC27-9A33-2502-A8EDB43591B4,"102e3f22332c3cd206523e9c675e5f",TdUnaPXbXGEFCT7biw5Hv7,27ed2a2c-01ad-44fc-a68f-7f7d6a79563a,10307266,"MIP - Boston","Innovate",True,4/5/2021 8:15:00 PM,4/5/2021 8:15:33 PM,23,-1,Demographic Termination,46,,,,12404,,,
606BB6B8-A96A-2146-5836-36C522477F15,"102ea8f0b94c3d795ee8e6b40e5d4e",ToydFaW27QFRi6sFQM9XSRP,56e0d681-aa07-4c26-96c2-e61fd54307b9,10307266,"MIP - Boston","Innovate",True,4/5/2021 8:18:14 PM,4/5/2021 8:18:36 PM,23,-1,Demographic Termination,63,,,,94404,,,
606BD3DF-3079-1CD5-6B96-7128C7231019,"b2a5b8e1-69b1-48d4-9202-dff177b92c4d",25ecd80c-8914-42a4-8658-9e36ef40875a,d30ecb94-0365-4d95-9f23-719d353ada94,10307266,"MIP - Boston","Attapoll",True,4/5/2021 10:22:37 PM,4/5/2021 10:22:54 PM,3,1,In Screener / Drop,37,2,,2,01840,,,22
606BBB72-D582-85B4-6EAE-04AB360EBF50,"1022404061a6151102940f59ad3133",TiURz3XyR5PBHtyPHcCoGTM,1eb3c52c-016c-4cc9-9a8b-aa826e2e95b1,10307266,"MIP - Boston","Innovate",True,4/5/2021 8:37:10 PM,4/5/2021 8:37:30 PM,23,-1,Demographic Termination,63,,,,94404,,,
606BBFB3-C158-A523-B993-A16B42E36CCF,"1026fd72780f251c5ead9e7600bca7",T564Ephu5jPQZMpUV5JicbX,564d9c3c-6443-450f-a2d4-409077f451cc,10307266,"MIP - Boston","Innovate",True,4/5/2021 8:55:09 PM,4/5/2021 8:55:32 PM,23,-1,Demographic Termination,46,,,,67501,,,
606BC2BB-95A9-32A2-FBE8-997156868D2D,"_6572_d59d2890f964d597d633a3f9d86380bf",RE3X3AIX,652978c7-80ae-40a9-b632-ca86061f702e,10307266,"MIP - Boston","Revenue Universe",True,4/5/2021 9:09:14 PM,4/5/2021 9:09:26 PM,23,-1,Demographic Termination,24,,,,14760,,,
606BC8AC-7BD0-7DB9-87FE-B01B776C7A4E,"fcf3ff4158597f8279bed578f2eefd82e79c437824bf077806dbed4146f978f9",MV8yLjUwXzQwX185XzA,9600b2e0-88a9-41a1-a866-d77239323e32,10307266,"MIP - Boston","inBrain.ai - API",True,4/5/2021 9:33:25 PM,4/5/2021 9:33:31 PM,3,1,In Screener / Drop,19,1,,2,02120,,,22
606BC6D1-FC81-07FE-CBA0-F91E1AEDE820,"100575410",1365092584,c42cfc7a-acd5-4b15-9b1e-49b480112fc2,10307266,"MIP - Boston","Prodege",True,4/5/2021 9:25:31 PM,4/5/2021 9:37:45 PM,3,10,Complete,37,1,,1,02148,,,22
606BC6F5-48A7-9CD0-803A-D70F0DE88B78,"1024f10e916fde7d3c56c32956cf45",TsQw5WPQQnbJk3LACoiov7L,93deda86-1c5b-4978-97d9-66c1e9fb6faa,10307266,"MIP - Boston","Innovate",True,4/5/2021 9:27:16 PM,4/5/2021 9:27:41 PM,23,-1,Demographic Termination,45,,,,94404,,,
606BCA87-162C-C4E7-64D5-5820B2EACFF2,"ec175cc9decbe94f44aadc71060a57728b722ba01715570173770da9cc79ffdb",MV8yLjUwXzQwX185XzA,b5f42a94-3933-4707-9a9a-39a61ee16b34,10307266,"MIP - Boston","inBrain.ai - API",True,4/5/2021 9:41:30 PM,4/5/2021 9:54:48 PM,3,10,Complete,25,1,,1,02150,,,22
606BCAE3-8301-6009-2B60-5F6DFB69971B,"_6572_212b97dfe519f86acd2189e2549a60de",RE3X3D99,0d5bfdfc-7f0a-4310-8f83-42593732f583,10307266,"MIP - Boston","Revenue Universe",True,4/5/2021 9:44:02 PM,4/5/2021 9:44:06 PM,3,1,In Screener / Drop,45,2,,4,02053,,,22
606BCBAC-D701-FAA2-9912-56BF542779FF,"1024e36ad691e59baa9bb3163f2705",TvMDiKVpNXfdRZSVZ9iqGyW,692df200-fc26-446f-8ca2-65c479345be3,10307266,"MIP - Boston","Innovate",True,4/5/2021 9:47:23 PM,4/5/2021 9:47:47 PM,23,-1,Demographic Termination,35,,,,85320,,,
606BCD5B-C5C7-A465-C02D-D737F2FA130B,"20306732",5c2a0ac2968311ebba2206361590b4ea,02d7d34f-e0ac-4b75-a9a0-b6a0aab2b604,10307266,"MIP - Boston","DISQO",True,4/5/2021 9:54:20 PM,4/5/2021 10:03:57 PM,3,10,Complete,28,1,,1,01450,,,22
606CD92B-10BB-F90E-3692-093636542A20,"46379792",1366155146,8a658674-cb96-4a82-8cd9-924b3c5237f6,10307266,"MIP - Boston","MyPoints",True,4/6/2021 4:57:15 PM,4/6/2021 4:57:18 PM,30,-1,Security,,,,,,,,
606BD5A3-55DD-2F2A-2759-5B4E84DF0E25,"8de39565b7833c72ef3825f0a1aa42db",29d14ab0248c831c325c1478b5e7397e,4b7c0e0c-ceb4-46ae-a120-a2f1d59c2b6a,10307266,"MIP - Boston","Tap Research",True,4/5/2021 10:30:08 PM,4/5/2021 10:30:23 PM,3,1,In Screener / Drop,46,1,,1,02188,,,22
606BD084-4FB3-3CF7-A494-D2383CF66051,"_6572_8e503af401bf460b19e57a6c61341e14",RE3X3FFA,9ffcd5dd-0720-4f28-b9d5-cd9d51e9bff2,10307266,"MIP - Boston","Revenue Universe",True,4/5/2021 10:08:03 PM,4/5/2021 10:08:24 PM,23,-1,Demographic Termination,79,,,,22918,,,
606BD21D-13DC-86B7-38B5-797A8870076F,"1025a2c41cba580ca4cc2c05e44df6",TugWANmSRdn2QB7Mezt11LY,717a97f1-9c83-42fe-b089-956b8c780386,10307266,"MIP - Boston","Innovate",True,4/5/2021 10:13:43 PM,4/5/2021 10:14:04 PM,23,-1,Demographic Termination,45,,,,94404,,,
606BD401-4130-B091-6829-411D8D7AFE96,"d2f1aa5d-7968-4c29-a408-5a0bb117dafa",session::tapjoy::1537736d-b40f-4830-b7c3-3255b4327dd4,7f665d5b-e773-47d7-bb4a-40b9b747ef0d,10307266,"MIP - Boston","TapJoy - API",True,4/5/2021 10:22:42 PM,4/5/2021 10:23:32 PM,3,20,Term,20,2,,5,02155,,,22
606BD7D8-EA8D-ACA8-6AAA-A46AEAC19B18,"10d4d168-60dc-4fa7-8bd5-3dedde964052",2bce1f14-63fd-4763-a690-6b52d509b9db,eabeb4ef-5ece-44e8-a357-e118725d2186,10307266,"MIP - Boston","Attapoll",True,4/5/2021 10:39:04 PM,4/5/2021 11:20:58 PM,3,10,Complete,33,2,,2,02119,,,22
606BD776-DBC3-C865-3E06-FC3FC619D4E9,"102cf5edb761026dfff90d7d544309",Tx8CcBWX2hRwiComc7Ce3zH,1b2fcccb-7131-4510-b813-80808dad9aae,10307266,"MIP - Boston","Innovate",True,4/5/2021 10:36:33 PM,4/5/2021 10:37:26 PM,23,-1,Demographic Termination,55,,,,55559,,,
606BD7A4-A729-E6B0-2390-86872C06BEE1,"db9712d5-b189-4594-8574-3c5042eed16d",1c47e061-0709-48a6-96ec-e3b6f99a66d5,948a613d-e184-4a18-acff-c4e14420fe53,10307266,"MIP - Boston","Attapoll",True,4/5/2021 10:37:17 PM,4/5/2021 10:37:47 PM,3,1,In Screener / Drop,37,1,,15,01841,,,22
606BDAD1-B410-13B9-9065-25168F33C708,"102329418947ff27b47b634e168396",T3AQ4nH8mdFEFtgixMLiYLa,cca3fd71-20ac-4e50-a85a-22b0ed83e554,10307266,"MIP - Boston","Innovate",True,4/5/2021 10:50:51 PM,4/5/2021 10:52:11 PM,23,-1,Demographic Termination,45,,,,12404,,,
606BDB04-A506-6354-2289-044A7057863F,"58e05bd0f1dd2ac1297d64b5",TfTwqENEnoEqtST75TfX1uK,9a8ca902-0ede-4f73-a771-7424fe40161a,10307266,"MIP - Boston","Innovate",True,4/5/2021 10:51:52 PM,4/5/2021 10:52:24 PM,40,-1,OverQuota,44,2,,1,20007,,,9
606BF592-C919-A75C-C31C-9558B8581184,"100060948",1365191967,af223436-f967-417b-a900-7bea943fb2fa,10307266,"MIP - Boston","Prodege",True,4/6/2021 12:44:59 AM,4/6/2021 12:45:06 AM,32,-1,Security,35,1,,1,02124,,,22
606CDD8A-383A-C534-6DA8-A1397070BFDE,"190294387",368417565,b1df9d81-13c2-4619-8aeb-58a7e1b1ea16,10307266,"MIP - Boston","TheoremReach",True,4/6/2021 5:15:40 PM,4/6/2021 5:15:47 PM,3,1,In Screener / Drop,23,1,,15,02126,,,22
606BDDF4-D83A-E93C-A030-309430CBAA5A,"20304474",441e3944968d11eba4db024938142431,b81088ba-2b8d-4e20-9ed5-41e5f5318b7a,10307266,"MIP - Boston","DISQO",True,4/5/2021 11:05:09 PM,4/5/2021 11:11:51 PM,3,10,Complete,18,2,,1,01748,,,22
606BE0DF-8FAD-19FB-43D8-146324AE7610,"102f5c3ddb50e62e8fec5c61757ab0",TkCs7z1BbXuCvMuodUfZo95,c4d92c98-349e-4456-8f51-9807fb605e32,10307266,"MIP - Boston","Innovate",True,4/5/2021 11:17:37 PM,4/5/2021 11:18:21 PM,23,-1,Demographic Termination,46,,,,12404,,,
606BE189-D006-7782-3A21-4EFCF14E2434,"_6572_2c4fff8a13e85bb98bf2b55001670824",RE3X3L49,74d76705-abb9-4a0c-97de-ba48f0a48628,10307266,"MIP - Boston","Revenue Universe",True,4/5/2021 11:19:41 PM,4/5/2021 11:20:11 PM,23,-1,Demographic Termination,69,,,,80235,,,
606BEB53-E8B9-1C9B-7EAB-2E387C2BF199,"100987991",1365173950,681eb6ad-3691-4608-b90b-cbde34798b9b,10307266,"MIP - Boston","Prodege",True,4/6/2021 12:02:41 AM,4/6/2021 12:14:23 AM,3,10,Complete,28,2,,1,02135,,,22
606BE623-CA96-701C-459E-B99D7FC6A4BA,"20305459",005f1700969211eb91b102f0db99ecab,600420fe-c64f-4e64-b52c-782067168940,10307266,"MIP - Boston","DISQO",True,4/5/2021 11:39:18 PM,4/5/2021 11:52:46 PM,3,10,Complete,44,1,,1,01749,,,22
